27416,TC-27416,60483931,2020-10-28,2020-10-30,15,Monthly,490,920880,1
27417,TC-27417,60473990,2020-10-28,2020-10-28,30,Annually,371,344751,1
27418,TC-27418,60453001,2020-10-28,2020-11-10,25,Annually,592,713149,1
27419,TC-27419,60408346,2020-10-28,2020-10-29,25,Annually,4014,753716,1
27420,TC-27420,60407383,2020-10-29,2020-10-31,10,Quaterly,367,807720,1
27421,TC-27421,60407383,2020-10-29,2020-10-29,10,Annually,1120,911712,1
27422,TC-27422,60508928,2020-10-29,2020-10-30,15,Monthly,441,597651,1
27423,TC-27423,60351600,2020-10-29,2020-10-29,15,Annually,87,259503,1
27424,TC-27424,60499289,2020-10-29,2020-10-29,15,Annually,340,607208,1
27425,TC-27425,60362342,2020-10-29,2020-10-29,25,Quaterly,2208,853459,3
27426,TC-27426,60408916,2020-10-29,2020-10-30,15,Annually,676,775882,1
27427,TC-27427,60509656,2020-10-29,2020-10-29,10,Annually,381,914686,1
27428,TC-27428,60447064,2020-11-20,2020-12-02,15,Monthly,408,666005,1
27429,TC-27429,60369382,2020-11-20,2020-11-25,25,Quaterly,11518,758371,1
27430,TC-27430,60339478,2020-11-20,2020-12-31,20,Annually,142,257988,1
27431,TC-27431,60509801,2020-11-20,2020-11-27,30,Annually,5150,892745,1
27432,TC-27432,60148132,2020-11-20,2020-11-27,10,Quaterly,453,565990,1
27433,TC-27433,60148132,2020-11-20,2020-11-27,15,Annually,1846,973594,1
27434,TC-27434,60459458,2020-11-20,2020-11-24,15,Annually,457,488871,1
27435,TC-27435,60461641,2020-11-20,2020-11-30,15,Annually,256,427594,1
27436,TC-27436,60487454,2020-11-08,2020-11-08,15,Quaterly,523,389908,1
27437,TC-27437,60367457,2020-11-08,2020-11-08,15,Annually,250,594846,1
27438,TC-27438,60369582,2020-11-08,2020-11-09,15,Quaterly,349,660612,1
27439,TC-27439,60369422,2020-11-08,2020-11-08,15,Annually,2173,927361,3
27440,TC-27440,60367457,2020-11-08,2020-11-09,15,Annually,599,732793,1
27441,TC-27441,60369427,2020-11-08,2020-11-08,10,Annually,2238,927920,1
27442,TC-27442,60465109,2020-11-08,2020-11-11,30,Annually,7470,936771,1
27443,TC-27443,60396083,2020-11-08,2020-11-25,15,Quaterly,274,366557,1
27444,TC-27444,60478356,2020-11-08,2020-11-30,15,Monthly,507,259908,1
27445,TC-27445,60476244,2020-10-28,2020-10-28,25,Annually,1045,826327,1
27446,TC-27446,60478203,2020-10-28,2020-11-03,15,Annually,594,818334,1
27447,TC-27447,60364549,2020-10-28,2020-10-31,25,Quaterly,247,311724,1
27448,TC-27448,60488334,2020-10-28,2020-10-28,25,Annually,1007,251986,1
27449,TC-27449,60495661,2020-10-28,2020-10-31,15,Annually,218,295383,1
27450,TC-27450,60443387,2020-10-28,2020-10-29,15,Quaterly,512,581143,1
27451,TC-27451,60443387,2020-10-28,2020-10-29,15,Annually,523,634612,1
27452,TC-27452,60367457,2020-10-28,2020-11-30,15,Annually,282,606565,1
27453,TC-27453,60408916,2020-10-29,2020-11-11,15,Annually,1527,931323,2
27454,TC-27454,60369582,2020-10-29,2020-10-29,15,Annually,765,933935,1
27455,TC-27455,60357532,2020-10-29,2020-11-23,25,Annually,634,726308,1
27456,TC-27456,60197112,2020-10-29,2020-11-27,30,Quaterly,1312,998758,1
27457,TC-27457,60197112,2020-10-29,2020-11-27,15,Annually,227,281194,1
27458,TC-27458,60367457,2020-10-29,2020-11-05,10,Monthly,1228,550465,1
27459,TC-27459,60357532,2020-10-29,2020-11-23,15,Monthly,486,507458,1
27460,TC-27460,60374449,2020-10-29,2020-11-09,20,Annually,569,604204,1
27461,TC-27461,60510613,2020-11-20,2020-11-24,10,Annually,446,859920,1
27462,TC-27462,60407078,2020-11-20,2020-11-21,10,Monthly,293,792699,1
27463,TC-27463,60480696,2020-11-11,2020-11-12,30,Annually,887,760924,1
27464,TC-27464,60458122,2020-11-11,2020-11-23,20,Annually,3499,979673,1
27465,TC-27465,60269307,2020-11-11,2020-11-11,15,Annually,169,280978,1
27466,TC-27466,60374956,2020-11-09,2020-11-30,16,Quaterly,29861,947450,3
27467,TC-27467,60477248,2020-11-09,2020-11-09,15,Monthly,247,853464,1
27468,TC-27468,60432131,2020-11-09,2020-11-10,25,Annually,948,627553,1
27469,TC-27469,60220848,2020-11-09,2020-11-10,10,Annually,488,261685,1
27470,TC-27470,60410356,2020-11-09,2020-12-10,10,Monthly,2194,738061,1
27471,TC-27471,60503733,2020-11-09,2020-11-09,15,Quaterly,333,622771,1
27472,TC-27472,60509935,2020-11-09,2020-11-17,25,Annually,1301,597253,1
27473,TC-27473,60489766,2020-11-09,2020-11-09,15,Monthly,329,949141,1
27474,TC-27474,60369404,2020-11-24,2020-11-24,30,Quaterly,3727,980441,2
27475,TC-27475,60507913,2020-11-24,2020-11-25,25,Annually,540,598112,1
27476,TC-27476,60460912,2020-11-24,2020-11-25,15,Monthly,1959,318523,1
27477,TC-27477,60314425,2020-11-24,2020-11-24,10,Annually,284,394789,1
27478,TC-27478,60471426,2020-11-24,2020-11-30,25,Quaterly,1480,399641,1
27479,TC-27479,60369380,2020-11-24,2020-12-11,25,Monthly,678,598581,1
27480,TC-27480,60481898,2020-11-24,2020-11-24,10,Annually,752,980582,1
27481,TC-27481,60436960,2020-11-24,2020-11-24,10,Annually,395,346161,2
27482,TC-27482,60509635,2020-11-11,2020-11-25,15,Quaterly,623,706074,1
27483,TC-27483,60495940,2020-11-11,2020-11-12,10,Quaterly,136,417390,1
27484,TC-27484,60506477,2020-11-11,2020-11-13,30,Annually,1156,937641,1
27485,TC-27485,60417483,2020-11-12,2020-11-13,15,Annually,320,743272,1
27486,TC-27486,60510270,2020-11-12,2020-11-17,10,Annually,1372,640381,1
27487,TC-27487,60369578,2020-11-12,2020-11-13,25,Monthly,1347,904548,1
27488,TC-27488,60482680,2020-11-12,2020-11-12,10,Annually,788,881162,1
27489,TC-27489,60445113,2020-11-12,2020-11-13,15,Monthly,536,437593,1
27490,TC-27490,60509624,2020-11-09,2020-11-29,30,Annually,593,321322,1
27491,TC-27491,60477805,2020-11-09,2020-11-17,25,Monthly,5753,522389,1
27492,TC-27492,60338582,2020-11-10,2020-11-25,20,Annually,1345,749675,1
27493,TC-27493,60494992,2020-11-10,2020-11-10,15,Monthly,313,332325,1
27494,TC-27494,60501537,2020-11-10,2020-11-11,30,Quaterly,4621,927340,1
27495,TC-27495,60473192,2020-11-10,2020-11-10,30,Annually,704,785387,1
27496,TC-27496,60460633,2020-11-10,2020-11-10,10,Annually,621,990480,1
27497,TC-27497,60458709,2020-11-10,2020-11-11,15,Monthly,1029,578029,2
27498,TC-27498,60463665,2020-11-24,2020-11-25,25,Annually,1757,478193,3
27499,TC-27499,60461739,2020-11-24,2020-11-25,10,Annually,525,492174,1
27500,TC-27500,60369408,2020-11-24,2020-11-24,15,Monthly,373,371226,1
27501,TC-27501,60399829,2020-11-24,2020-11-28,10,Quaterly,467,741503,1
27502,TC-27502,60475688,2020-11-24,2020-11-26,10,Quaterly,298,434791,3
27503,TC-27503,60367457,2020-11-24,2020-11-25,15,Annually,411,851908,1
27504,TC-27504,60453884,2020-11-24,2020-11-24,25,Annually,995,773396,1
27505,TC-27505,60369583,2020-11-24,2020-12-22,10,Monthly,1205,515524,1
27506,TC-27506,60510179,2020-11-12,2020-11-13,15,Monthly,183,349758,1
27507,TC-27507,60369406,2020-11-12,2020-11-12,25,Quaterly,27998,922814,3
27508,TC-27508,60264169,2020-11-12,2020-11-27,20,Annually,1662,574415,1
27509,TC-27509,60211085,2020-11-12,2020-11-28,20,Annually,403,696882,1
27510,TC-27510,60458175,2020-11-12,2020-11-20,15,Annually,115,277681,1
27511,TC-27511,60507715,2020-11-12,2020-11-13,15,Quaterly,660,391516,1
27512,TC-27512,60488173,2020-11-12,2020-11-29,15,Annually,281,415450,1
27513,TC-27513,60376147,2020-11-12,2020-11-12,20,Quaterly,458,762953,1
27514,TC-27514,60407078,2020-11-10,2020-11-10,15,Quaterly,499,738603,1
27515,TC-27515,60496047,2020-11-10,2020-11-11,15,Annually,486,969240,1
27516,TC-27516,60449879,2020-11-10,2020-11-12,15,Annually,528,789227,1
27517,TC-27517,60376147,2020-11-10,2020-11-10,15,Annually,861,787426,1
27518,TC-27518,60461496,2020-11-10,2020-11-11,15,Annually,436,493147,1
27519,TC-27519,60458174,2020-11-10,2020-11-10,15,Annually,1183,504103,1
27520,TC-27520,60502737,2020-11-10,2020-11-19,20,Monthly,336,562999,1
27521,TC-27521,60465681,2020-11-10,2020-11-10,10,Monthly,853,972323,1
27522,TC-27522,60508928,2020-11-24,2020-11-29,30,Annually,1052,766766,1
27523,TC-27523,60378193,2020-11-24,2020-11-25,20,Annually,254,503652,1
27524,TC-27524,60509919,2020-11-24,2020-11-25,15,Monthly,1921,998302,1
27525,TC-27525,60367457,2020-11-24,2020-12-07,15,Annually,369,492106,1
27526,TC-27526,60479309,2020-11-24,2020-11-28,10,Annually,150,312161,1
27527,TC-27527,60508893,2020-11-24,2020-12-14,25,Annually,1417,315983,1
27528,TC-27528,60369583,2020-11-24,2020-11-25,10,Monthly,436,593544,1
27529,TC-27529,60353217,2020-11-24,2020-11-29,15,Annually,308,353018,1
27530,TC-27530,60509629,2020-11-12,2020-11-18,15,Monthly,1451,560751,3
27531,TC-27531,60460682,2020-11-12,2020-11-12,15,Quaterly,693,454946,2
27532,TC-27532,60509635,2020-11-12,2020-11-13,30,Annually,7122,935040,1
27533,TC-27533,60294639,2020-11-12,2020-11-19,10,Quaterly,911,735672,1
27534,TC-27534,60477613,2020-11-12,2020-11-12,10,Annually,229,356985,1
27535,TC-27535,60455839,2020-11-12,2020-11-12,25,Annually,296,360292,1
27536,TC-27536,60378193,2020-11-12,2020-11-12,15,Quaterly,377,625125,1
27537,TC-27537,60369418,2020-11-13,2020-11-13,25,Annually,4147,763793,1
27538,TC-27538,60487392,2020-11-10,2020-11-11,25,Annually,705,708480,1
27539,TC-27539,60082880,2020-11-10,2020-11-11,20,Monthly,3744,896511,1
27540,TC-27540,60455152,2020-11-10,2020-11-20,20,Annually,1026,590874,1
27541,TC-27541,60509990,2020-11-10,2020-11-11,10,Annually,428,369257,1
27542,TC-27542,60442258,2020-11-10,2020-11-13,15,Quaterly,707,915692,1
27543,TC-27543,60010010,2020-11-10,2020-11-23,25,Annually,2790,800619,2
27544,TC-27544,60369369,2020-11-10,2020-11-27,25,Monthly,1273,848371,1
27545,TC-27545,60369409,2020-11-10,2020-11-11,15,Annually,968,617261,1
27546,TC-27546,60407383,2020-11-24,2020-11-25,10,Monthly,330,811767,1
27547,TC-27547,60427655,2020-11-24,2020-12-10,25,Annually,289,496012,1
27548,TC-27548,60369366,2020-11-24,2020-11-24,15,Quaterly,990,742884,1
27549,TC-27549,60510120,2020-11-24,2020-11-27,25,Annually,1287,849525,1
27550,TC-27550,60510647,2020-11-24,2020-11-27,15,Annually,576,675305,1
27551,TC-27551,60464001,2020-11-24,2020-11-24,15,Quaterly,1395,732919,3
27552,TC-27552,60495890,2020-11-24,2020-11-29,15,Monthly,2938,869855,1
27553,TC-27553,60369369,2020-11-24,2020-12-09,20,Annually,1281,630973,2
27554,TC-27554,60509621,2020-11-12,2020-11-30,30,Annually,1219,278588,1
27555,TC-27555,60369582,2020-11-12,2020-11-12,15,Quaterly,567,751530,1
27556,TC-27556,60396265,2020-11-12,2020-11-13,15,Quaterly,595,591240,1
27557,TC-27557,60498516,2020-11-12,2020-11-12,30,Monthly,1920,460022,1
27558,TC-27558,60505180,2020-11-12,2020-11-13,20,Annually,171,363361,1
27559,TC-27559,60480843,2020-11-09,2020-11-10,25,Quaterly,391,343418,1
27560,TC-27560,60509754,2020-11-09,2020-11-25,25,Quaterly,1463,981576,1
27561,TC-27561,60478354,2020-11-09,2020-11-10,25,Annually,1743,730036,3
27562,TC-27562,60499852,2020-11-10,2020-11-11,30,Annually,3373,877081,3
27563,TC-27563,60509325,2020-11-10,2020-11-13,15,Monthly,430,474342,1
27564,TC-27564,60247951,2020-11-10,2020-11-11,15,Quaterly,1853,615373,2
27565,TC-27565,60440114,2020-10-31,2021-02-11,15,Annually,682,362513,2
27566,TC-27566,60454746,2020-10-31,2020-10-31,25,Quaterly,665,892757,1
27567,TC-27567,60456989,2020-10-31,2020-11-01,25,Monthly,1573,604596,1
27568,TC-27568,60222947,2020-10-31,2020-11-10,10,Annually,716,394011,3
27569,TC-27569,60288108,2020-10-31,2020-10-31,15,Monthly,314,610578,1
27570,TC-27570,60503989,2020-10-31,2020-10-31,10,Quaterly,237,402341,1
27571,TC-27571,60509635,2020-10-31,2020-10-31,15,Quaterly,1099,366050,1
27572,TC-27572,60408900,2020-10-31,2020-11-06,10,Annually,332,828545,1
27573,TC-27573,60439398,2020-09-30,2020-10-19,20,Annually,1999,812129,1
27574,TC-27574,60367454,2020-10-05,2020-10-12,10,Annually,1295,367536,1
27575,TC-27575,60378193,2020-09-30,2020-10-06,30,Annually,619,410729,1
27576,TC-27576,60407057,2020-09-30,2020-09-30,20,Annually,939,685584,3
27577,TC-27577,60497842,2020-09-30,2020-10-15,15,Monthly,2308,292013,2
27578,TC-27578,60369416,2020-09-30,2020-10-08,15,Quaterly,628,295179,2
27579,TC-27579,60391671,2020-09-30,2020-09-30,10,Quaterly,674,289674,1
27580,TC-27580,60486369,2020-09-30,2020-09-30,15,Quaterly,505,347126,1
27581,TC-27581,60467121,2020-11-10,2020-11-13,15,Monthly,1428,655954,1
27582,TC-27582,60236214,2020-11-10,2020-12-30,15,Monthly,586,676120,1
27583,TC-27583,60480693,2020-11-10,2020-11-19,10,Annually,2934,491255,1
27584,TC-27584,60460555,2020-11-10,2020-11-10,25,Annually,329,453916,1
27585,TC-27585,60471614,2020-11-10,2020-11-21,15,Quaterly,1261,977896,2
27586,TC-27586,60426420,2020-11-10,2020-11-11,25,Annually,1108,352310,1
27587,TC-27587,60389036,2020-11-10,2020-11-13,15,Annually,204,284971,1
27588,TC-27588,60504576,2020-11-10,2020-11-12,10,Annually,195,511256,1
27589,TC-27589,60459006,2020-10-23,2020-10-23,15,Annually,710,846237,1
27590,TC-27590,60000003,2020-10-23,2020-12-16,10,Annually,476,378044,1
27591,TC-27591,60301885,2020-10-23,2020-10-28,15,Annually,617,472441,1
27592,TC-27592,60369411,2020-10-23,2020-10-27,20,Annually,450,544860,1
27593,TC-27593,60369416,2020-10-23,2020-10-23,15,Annually,1729,945744,3
27594,TC-27594,60461084,2020-10-23,2020-10-28,10,Quaterly,351,989366,1
27595,TC-27595,60369406,2020-10-23,2020-10-23,15,Annually,386,392340,1
27596,TC-27596,60369405,2020-10-23,2020-10-23,15,Monthly,412,541624,1
27597,TC-27597,60369426,2020-10-31,2020-10-31,20,Quaterly,442,479094,1
27598,TC-27598,60489156,2020-10-31,2020-10-31,10,Annually,229,776955,1
27599,TC-27599,60505546,2020-10-31,2020-10-31,15,Quaterly,296,763139,1
27600,TC-27600,60367454,2020-10-31,2020-10-31,25,Monthly,5153,727034,1
27601,TC-27601,60405746,2020-10-31,2020-11-09,15,Monthly,306,427523,1
27602,TC-27602,60374449,2020-10-31,2020-11-27,20,Annually,729,780510,1
27603,TC-27603,60472654,2020-10-31,2020-11-18,10,Monthly,162,612641,1
27604,TC-27604,60509667,2020-10-31,2021-02-20,10,Quaterly,251,685861,1
27605,TC-27605,60504641,2020-11-10,2020-11-11,25,Quaterly,419,500513,1
27606,TC-27606,60490845,2020-11-10,2020-11-28,25,Monthly,367,303222,1
27607,TC-27607,60501803,2020-11-10,2020-11-10,10,Annually,1434,903383,2
27608,TC-27608,60369404,2020-11-10,2020-11-10,30,Quaterly,2241,563415,1
27609,TC-27609,60218710,2020-11-10,2020-11-27,10,Annually,3044,945248,1
27610,TC-27610,60452525,2020-11-10,2020-11-10,10,Annually,203,371295,1
27611,TC-27611,60480599,2020-11-10,2020-11-11,25,Monthly,984,825385,1
27612,TC-27612,60478356,2020-11-10,2020-11-25,25,Monthly,472,715403,1
27613,TC-27613,60489567,2020-10-23,2020-11-27,20,Quaterly,537,584122,1
27614,TC-27614,60456844,2020-10-23,2020-11-04,15,Annually,154,310804,1
27615,TC-27615,60407383,2020-10-23,2020-10-23,10,Annually,213,310474,1
27616,TC-27616,60007999,2020-10-23,2020-10-24,15,Annually,1198,598379,3
27617,TC-27617,60509430,2020-10-23,2020-10-24,20,Annually,2746,847096,1
27618,TC-27618,60456280,2020-10-23,2020-10-27,15,Monthly,1665,837847,1
27619,TC-27619,60505142,2020-10-23,2020-10-28,10,Quaterly,1083,643320,1
27620,TC-27620,60477591,2020-10-23,2020-10-24,10,Quaterly,193,613324,1
27621,TC-27621,60508096,2020-09-30,2020-10-01,10,Monthly,324,814948,1
27622,TC-27622,60426477,2020-09-30,2020-10-01,10,Monthly,657,908933,1
27623,TC-27623,60477744,2020-09-30,2020-09-30,30,Monthly,1312,477225,1
27624,TC-27624,60410990,2020-09-30,2020-09-30,25,Quaterly,2091,362523,1
27625,TC-27625,60506349,2020-09-30,2020-09-30,25,Annually,402,485628,1
27626,TC-27626,60407057,2020-09-30,2020-09-30,10,Annually,864,577417,1
27627,TC-27627,60439399,2020-09-30,2020-09-30,15,Quaterly,652,301027,1
27628,TC-27628,60460673,2020-09-30,2020-09-30,20,Annually,356,504588,1
27629,TC-27629,60472729,2020-10-31,2020-10-31,25,Annually,827,926229,1
27630,TC-27630,60369411,2020-10-31,2020-11-03,20,Annually,170,383086,1
27631,TC-27631,60367454,2020-10-31,2020-10-31,10,Annually,725,858441,1
27632,TC-27632,60284603,2020-10-31,2020-10-31,20,Annually,163,308100,1
27633,TC-27633,60505481,2020-10-31,2020-10-31,25,Annually,522,377961,1
27634,TC-27634,60507612,2020-10-31,2020-10-31,15,Annually,267,495817,1
27635,TC-27635,60501703,2020-10-31,2020-11-10,25,Annually,1579,977476,1
27636,TC-27636,60473990,2020-10-31,2020-10-31,15,Quaterly,302,573609,1
27637,TC-27637,60497995,2020-10-23,2020-10-31,15,Annually,367,420743,1
27638,TC-27638,60505464,2020-10-23,2020-11-24,30,Annually,4194,910835,1
27639,TC-27639,60440628,2020-10-23,2020-10-30,15,Annually,197,358978,1
27640,TC-27640,60439244,2020-10-23,2020-10-27,10,Monthly,269,875363,1
27641,TC-27641,60440614,2020-10-23,2020-10-24,10,Annually,1251,570314,1
27642,TC-27642,60415147,2020-10-23,2020-10-28,25,Monthly,783,644354,1
27643,TC-27643,60464001,2020-10-23,2020-10-23,15,Quaterly,731,890644,1
27644,TC-27644,60351600,2020-10-23,2020-10-23,27,Annually,11187,804986,3
27645,TC-27645,60376147,2020-09-30,2020-09-30,30,Annually,180,302246,1
27646,TC-27646,60208685,2020-09-30,2020-09-30,20,Annually,1020,683788,1
27647,TC-27647,60383742,2020-09-30,2020-09-30,10,Annually,3615,648092,1
27648,TC-27648,60000003,2020-09-30,2020-10-09,10,Quaterly,2625,644048,2
27649,TC-27649,60504528,2020-09-30,2020-09-30,10,Monthly,2423,826547,1
27650,TC-27650,60412152,2020-09-30,2020-09-30,10,Monthly,127,321947,1
27651,TC-27651,60408916,2020-09-30,2020-10-17,25,Annually,605,441039,1
27652,TC-27652,60427658,2020-09-30,2020-10-24,25,Annually,569,493582,1
27653,TC-27653,60495968,2020-10-23,2020-10-27,25,Annually,736,943247,1
27654,TC-27654,60367457,2020-10-23,2020-10-23,15,Quaterly,224,428828,1
27655,TC-27655,60504666,2020-10-23,2020-10-23,10,Annually,317,514215,1
27656,TC-27656,60307752,2020-07-04,2020-07-13,10,Quaterly,275,882509,1
27657,TC-27657,60117375,2020-07-04,2020-07-06,25,Quaterly,1693,813819,1
27658,TC-27658,60237659,2020-07-06,2020-07-06,10,Annually,357,777605,1
27659,TC-27659,60469205,2020-07-06,2020-07-06,15,Quaterly,406,630182,1
27660,TC-27660,60219039,2020-07-06,2020-07-09,10,Annually,2563,556795,1
27661,TC-27661,60237657,2020-07-06,2020-07-31,15,Monthly,814,762894,1
27662,TC-27662,60237645,2020-07-06,2020-07-06,15,Quaterly,464,656876,1
27663,TC-27663,60237644,2020-07-06,2020-07-06,25,Monthly,1624,581330,1
27664,TC-27664,60487100,2020-07-06,2020-07-10,10,Annually,157,752527,1
27665,TC-27665,60478344,2020-07-06,2020-07-15,15,Monthly,327,788880,1
27666,TC-27666,60486722,2020-07-06,2020-07-06,25,Annually,747,918525,1
27667,TC-27667,60435911,2020-07-06,2020-07-08,15,Quaterly,1263,550451,1
27668,TC-27668,60479130,2020-07-06,2020-07-23,10,Annually,1626,806147,1
27669,TC-27669,60394672,2020-07-06,2020-07-10,15,Annually,1257,580036,1
27670,TC-27670,60407078,2020-07-06,2020-07-13,15,Quaterly,1469,802118,1
27671,TC-27671,60418835,2020-07-06,2020-07-06,30,Annually,1139,287414,1
27672,TC-27672,60465108,2020-07-06,2020-07-13,15,Annually,329,670056,1
27673,TC-27673,60332214,2020-07-06,2020-07-07,10,Monthly,1058,785527,1
27674,TC-27674,60351059,2020-07-03,2020-07-03,15,Quaterly,1169,647139,1
27675,TC-27675,60237645,2020-07-03,2020-08-03,15,Annually,2027,848620,2
27676,TC-27676,60455794,2020-07-03,2020-07-04,25,Monthly,485,809006,1
27677,TC-27677,60482544,2020-07-03,2020-07-03,15,Monthly,852,355681,1
27678,TC-27678,60460114,2020-07-03,2020-07-03,15,Quaterly,464,315897,3
27679,TC-27679,60369572,2020-07-03,2020-07-23,15,Annually,1080,650460,3
27680,TC-27680,60373688,2020-07-03,2020-07-04,20,Annually,285,482449,1
27681,TC-27681,60444615,2020-07-03,2020-07-04,25,Annually,1140,722575,1
27682,TC-27682,60496282,2020-07-04,2020-07-14,15,Annually,252,280654,1
27683,TC-27683,60477838,2020-07-04,2020-08-17,20,Annually,374,439385,1
27684,TC-27684,60477072,2020-07-04,2020-07-04,20,Annually,379,581607,1
27685,TC-27685,60476722,2020-07-04,2020-07-30,30,Quaterly,3165,772062,1
27686,TC-27686,60458174,2020-07-04,2020-07-09,15,Annually,615,990018,1
27687,TC-27687,60494883,2020-07-05,2020-07-08,15,Quaterly,384,396604,1
27688,TC-27688,60492914,2020-07-06,2020-07-06,10,Monthly,111,347486,1
27689,TC-27689,60401453,2020-07-06,2020-07-21,10,Quaterly,1366,589584,1
27690,TC-27690,60376449,2020-07-03,2020-07-03,10,Annually,489,665544,1
27691,TC-27691,60453690,2020-07-03,2020-07-10,10,Annually,541,790146,1
27692,TC-27692,60048459,2020-07-03,2020-07-04,25,Annually,351,358401,1
27693,TC-27693,60470772,2020-07-03,2020-07-03,10,Quaterly,143,332032,1
27694,TC-27694,60481742,2020-07-03,2020-07-22,25,Monthly,1517,847931,1
27695,TC-27695,60365144,2020-07-03,2020-07-03,15,Monthly,549,958230,1
27696,TC-27696,60485612,2020-07-03,2020-07-24,15,Quaterly,553,284694,1
27697,TC-27697,60375773,2020-07-03,2020-07-04,20,Annually,499,963702,1
27698,TC-27698,60490284,2020-07-06,2020-07-13,30,Monthly,3231,976461,1
27699,TC-27699,60484671,2020-07-06,2020-07-27,30,Quaterly,1595,485089,1
27700,TC-27700,60497153,2020-07-06,2020-07-13,15,Annually,3482,883208,1
27701,TC-27701,60237645,2020-07-06,2020-07-30,25,Quaterly,568,676640,1
27702,TC-27702,60345926,2020-07-06,2020-07-07,30,Annually,697,451148,1
27703,TC-27703,60169126,2020-07-06,2020-07-09,25,Annually,2616,450648,2
27704,TC-27704,60407078,2020-07-06,2020-07-06,10,Annually,96,309162,1
27705,TC-27705,60427633,2020-07-06,2020-07-13,10,Annually,1202,500528,1
27706,TC-27706,60476945,2020-07-03,2020-07-04,25,Annually,1070,574276,1
27707,TC-27707,60367457,2020-07-03,2020-07-07,15,Quaterly,639,358531,1
27708,TC-27708,60490824,2020-07-03,2020-07-25,15,Quaterly,276,806981,1
27709,TC-27709,60237641,2020-07-03,2020-07-28,10,Annually,313,338997,1
27710,TC-27710,60380221,2020-07-03,2020-07-22,15,Annually,735,964050,1
27711,TC-27711,60497579,2020-07-03,2020-07-03,15,Annually,242,665049,1
27712,TC-27712,60237643,2020-07-03,2020-07-03,10,Annually,451,594145,1
27713,TC-27713,60488092,2020-07-03,2020-07-03,25,Monthly,607,915473,1
27714,TC-27714,60497851,2020-07-04,2020-07-06,10,Annually,676,565968,1
27715,TC-27715,60487453,2020-07-04,2020-07-06,25,Monthly,2109,764730,1
27716,TC-27716,60446645,2020-07-04,2020-07-06,20,Annually,865,296905,3
27717,TC-27717,60490868,2020-07-04,2020-07-14,25,Annually,532,584980,1
27718,TC-27718,60459459,2020-07-04,2020-07-06,15,Annually,664,939867,1
27719,TC-27719,60459458,2020-07-04,2020-07-07,25,Annually,781,918297,1
27720,TC-27720,60415147,2020-07-04,2020-07-04,20,Annually,2743,761933,1
27721,TC-27721,60361581,2020-07-04,2020-07-05,10,Annually,506,561427,1
27722,TC-27722,60376147,2020-07-04,2020-07-08,15,Quaterly,486,905643,1
27723,TC-27723,60491028,2020-07-04,2020-07-05,30,Annually,2406,991768,1
27724,TC-27724,60459458,2020-07-04,2020-07-04,30,Annually,756,506258,1
27725,TC-27725,60237641,2020-07-04,2020-07-31,15,Annually,684,456023,2
27726,TC-27726,60459458,2020-07-04,2020-07-10,10,Annually,212,401787,1
27727,TC-27727,60378193,2020-07-10,2020-07-13,30,Annually,890,944452,1
27728,TC-27728,60369572,2020-07-04,2020-07-22,20,Monthly,2769,458821,2
27729,TC-27729,60317589,2020-07-04,2020-07-04,20,Monthly,1321,519161,1
27730,TC-27730,60237660,2020-07-06,2020-07-22,15,Monthly,1469,700703,3
27731,TC-27731,60237659,2020-07-06,2020-07-06,15,Monthly,456,700632,1
27732,TC-27732,60476444,2020-07-06,2020-07-07,15,Annually,662,870563,1
27733,TC-27733,60467815,2020-07-06,2020-07-06,15,Annually,548,939770,1
27734,TC-27734,60437642,2020-07-06,2020-07-07,20,Annually,454,589960,1
27735,TC-27735,60376449,2020-07-06,2020-07-13,25,Monthly,350,306757,1
27736,TC-27736,60407078,2020-07-06,2020-07-06,10,Annually,145,415328,1
27737,TC-27737,60491651,2020-07-06,2020-07-06,15,Annually,173,359953,1
27738,TC-27738,60408916,2020-07-06,2020-07-20,20,Annually,2977,587276,1
27739,TC-27739,60480363,2020-07-06,2020-07-06,15,Annually,278,508351,1
27740,TC-27740,60376147,2020-07-06,2020-07-27,25,Quaterly,1412,962317,1
27741,TC-27741,60237659,2020-07-06,2020-07-17,15,Annually,642,882797,1
27742,TC-27742,60490867,2020-07-06,2020-07-09,15,Annually,2133,859085,1
27743,TC-27743,60476244,2020-07-06,2020-07-06,15,Annually,403,496002,1
27744,TC-27744,60459890,2020-07-06,2020-07-20,15,Annually,864,825418,1
27745,TC-27745,60477680,2020-07-06,2020-07-09,20,Annually,690,674009,1
27746,TC-27746,60469154,2020-07-04,2020-08-06,15,Annually,1485,410807,2
27747,TC-27747,60417648,2020-07-04,2020-07-04,30,Monthly,2859,419626,2
27748,TC-27748,60237645,2020-07-04,2020-07-17,15,Annually,257,263073,1
27749,TC-27749,60407383,2020-07-04,2020-07-05,15,Monthly,665,935756,1
27750,TC-27750,60459458,2020-07-04,2020-07-04,10,Annually,313,903250,1
27751,TC-27751,60453001,2020-07-04,2020-07-06,15,Quaterly,684,655295,1
27752,TC-27752,60495146,2020-07-04,2020-07-06,10,Annually,1185,818484,1
27753,TC-27753,60415147,2020-07-08,2020-07-20,25,Annually,1209,782603,1
27754,TC-27754,60460114,2020-07-08,2020-07-20,25,Annually,878,515993,1
27755,TC-27755,60432794,2020-07-08,2020-07-09,10,Annually,112,313821,1
27756,TC-27756,60378096,2020-07-08,2020-07-23,10,Annually,1326,887027,1
